attraction_id,nama,kota,id_kota,provinsi,category,total_review,total_rating,img,longitude,latitude,link_detail,adult_price,child_price
900,Pandansari Beach,Kabupaten Bantul,53,Daerah Istimewa Yogyakarta,Beaches,7,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/67/45/c5/love-it.jpg?w=500&h=-1&s=1,110.2533361,-8.0006897,https://www.tripadvisor.com/Attraction_Review-g2304084-d9873897-Reviews-Pandansari_Beach-Bantul_Yogyakarta_Region_Java.html,100000,75000
912,Samas Beach,Kabupaten Bantul,53,Daerah Istimewa Yogyakarta,Beaches,11,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/62/8c/c2/pesona-pengklik-pantai.jpg?w=500&h=-1&s=1,110.2651603,-8.0054541,https://www.tripadvisor.com/Attraction_Review-g2304084-d9874022-Reviews-Samas_Beach-Bantul_Yogyakarta_Region_Java.html,80000,55000
918,Pantai Sungai Suci,Kabupaten Bengkulu Tengah,56,Bengkulu,Beaches,33,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/e3/31/31/pantai-sungai-suci.jpg?w=500&h=400&s=1,102.235571,-3.7195461,https://www.tripadvisor.com/Attraction_Review-g1472388-d8677555-Reviews-Pantai_Sungai_Suci-Bengkulu_Bengkulu_Province_Sumatra.html,90000,65000
311,Timang Beach,Kabupaten Gunung Kidul,66,Daerah Istimewa Yogyakarta,Beaches,358,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/36/fc/cf/small-island-at-timang.jpg?w=500&h=-1&s=1,110.6624196,-8.1759266,https://www.tripadvisor.com/Attraction_Review-g12956233-d8532165-Reviews-Timang_Beach-Tepus_Yogyakarta_Region_Java.html,120000,95000
922,Linau Bintuhan Beach,Kabupaten Kaur,72,Bengkulu,Beaches,18,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/58/0c/36/linau-bintuhan-beach.jpg?w=500&h=400&s=1,103.349403,-4.793805,https://www.tripadvisor.com/Attraction_Review-g1472388-d8326970-Reviews-Linau_Bintuhan_Beach-Bengkulu_Bengkulu_Province_Sumatra.html,120000,95000
870,Batu Bengkung Beach,Kabupaten Malang,76,Jawa Timur,Beaches,43,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/f9/1b/19/pantai-batu-bengkung.jpg?w=500&h=-1&s=1,112.6151875,-8.4301875,https://www.tripadvisor.com/Attraction_Review-g297710-d9722023-Reviews-Batu_Bengkung_Beach-Malang_East_Java_Java.html,70000,45000
102,Ora Beach,Kabupaten Maluku Tengah,77,Maluku,Beaches,92,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/c4/4f/ae/the-ora-resort-eco-beach.jpg?w=500&h=400&s=1,129.1392275,-2.9598946,https://www.tripadvisor.com/Attraction_Review-g15239592-d6619762-Reviews-Ora_Beach-Saleman_Maluku_Maluku_Islands.html,120000,95000
103,Liang Beach,Kabupaten Maluku Tengah,77,Maluku,Beaches,74,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c2/64/6d/liang-beach.jpg?w=500&h=400&s=1,128.3428253,-3.5049264,https://www.tripadvisor.com/Attraction_Review-g608477-d10024513-Reviews-Liang_Beach-Ambon_Maluku_Islands.html,70000,45000
105,Liang Beach,Kabupaten Maluku Tengah,77,Maluku,Beaches,43,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/fb/53/af/tranquility-at-liang.jpg?w=500&h=-1&s=1,128.3428253,-3.5049264,https://www.tripadvisor.com/Attraction_Review-g2301809-d4373319-Reviews-Liang_Beach-Maluku_Maluku_Islands.html,80000,55000
118,Lubang Buaya Morella Beach,Kabupaten Maluku Tengah,77,Maluku,Beaches,15,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/03/a3/55/ambon.jpg?w=500&h=-1&s=1,128.2236557,-3.5183437,https://www.tripadvisor.com/Attraction_Review-g608477-d13505599-Reviews-Lubang_Buaya_Morella_Beach-Ambon_Maluku_Islands.html,100000,75000
944,Liang Beach,Kabupaten Maluku Tengah,77,Maluku,Beaches,74,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c2/64/6d/liang-beach.jpg?w=500&h=400&s=1,128.3428253,-3.5049264,https://www.tripadvisor.com/Attraction_Review-g608477-d10024513-Reviews-Liang_Beach-Ambon_Maluku_Islands.html,60000,35000
948,Lubang Buaya Morella Beach,Kabupaten Maluku Tengah,77,Maluku,Beaches,15,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/03/a3/55/ambon.jpg?w=500&h=-1&s=1,128.2236557,-3.5183437,https://www.tripadvisor.com/Attraction_Review-g608477-d13505599-Reviews-Lubang_Buaya_Morella_Beach-Ambon_Maluku_Islands.html,80000,55000
963,Sopapei Beach,Kabupaten Maluku Tengah,77,Maluku,Beaches,2,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/bf/89/f4/pantai-sopapei.jpg?w=500&h=-1&s=1,128.2997213,-3.6237244,https://www.tripadvisor.com/Attraction_Review-g608477-d14929206-Reviews-Sopapei_Beach-Ambon_Maluku_Islands.html,90000,65000
93,Ngurtafur Beach,Kabupaten Maluku Tenggara,78,Maluku,Beaches,16,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/3b/1d/3b/ngurtafur.jpg?w=500&h=-1&s=1,132.5969867,-5.8038375,https://www.tripadvisor.com/Attraction_Review-g15289209-d10785071-Reviews-Ngurtafur_Beach-Warbal_Kei_Kecil_Kai_Islands_Maluku_Islands.html,90000,65000
100,Ngur Bloat Beach,Kabupaten Maluku Tenggara,78,Maluku,Beaches,54,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/c5/e7/c2/pantai-ngurbloat-drone.jpg?w=500&h=400&s=1,132.6362396,-5.6624981,https://www.tripadvisor.com/Attraction_Review-g6592999-d10534693-Reviews-Ngur_Bloat_Beach-Tual_Kai_Islands_Maluku_Islands.html,70000,45000
466,Karang Tawulan Beach,Kabupaten Pangandaran,82,Jawa Barat,Beaches,9,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/eb/cd/5d/tebing-karang-dan-lauuuut.jpg?w=500&h=400&s=1,108.3171942,-7.8140332,https://www.tripadvisor.com/Attraction_Review-g1131500-d11952266-Reviews-Karang_Tawulan_Beach-Tasikmalaya_West_Java_Java.html,110000,85000
419,Bali Lestari Beach,Kabupaten Serdang Bedagai,86,Sumatera Utara,Beaches,36,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/62/68/66/20160708-141546-largejpg.jpg?w=500&h=400&s=1,98.9791979,3.6551769,https://www.tripadvisor.com/Attraction_Review-g297725-d9993628-Reviews-Bali_Lestari_Beach-Medan_North_Sumatra_Sumatra.html,60000,35000
236,Walakiri Beach,Kabupaten Sumba Timur,93,Nusa Tenggara Timur,Beaches,81,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/06/e9/4e/sunset-at-walakiri-beach.jpg?w=500&h=400&s=1,120.4274558,-9.6286858,https://www.tripadvisor.com/Attraction_Review-g790284-d10201213-Reviews-Walakiri_Beach-Waingapu_Sumba_East_Nusa_Tenggara.html,110000,85000
744,Toronipa Beach,Konawe,105,South East Sulawesi,Beaches,16,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/05/9e/c0/pantai-toronipa.jpg?w=500&h=-1&s=1,122.6644769,-3.8976495,https://www.tripadvisor.com/Attraction_Review-g1598986-d9563747-Reviews-Toronipa_Beach-Kendari_South_East_Sulawesi_Sulawesi.html,60000,35000
99,Pintu Kota Beach,Kota Ambon,106,Maluku,Beaches,136,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/04/b5/c4/tempat-yang-indah.jpg?w=500&h=-1&s=1,128.1524331,-3.7705365,https://www.tripadvisor.com/Attraction_Review-g608477-d6494442-Reviews-Pintu_Kota_Beach-Ambon_Maluku_Islands.html,80000,55000
116,Namalatu Beach,Kota Ambon,106,Maluku,Beaches,21,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/f5/c5/ba/one-word-to-discribe.jpg?w=500&h=400&s=1,128.1182135,-3.7800561,https://www.tripadvisor.com/Attraction_Review-g608477-d6956650-Reviews-Namalatu_Beach-Ambon_Maluku_Islands.html,70000,45000
945,Pintu Kota Beach,Kota Ambon,106,Maluku,Beaches,136,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/04/b5/c4/tempat-yang-indah.jpg?w=500&h=-1&s=1,128.1524331,-3.7705365,https://www.tripadvisor.com/Attraction_Review-g608477-d6494442-Reviews-Pintu_Kota_Beach-Ambon_Maluku_Islands.html,80000,55000
952,Namalatu Beach,Kota Ambon,106,Maluku,Beaches,21,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/f5/c5/ba/one-word-to-discribe.jpg?w=500&h=400&s=1,128.1182135,-3.7800561,https://www.tripadvisor.com/Attraction_Review-g608477-d6956650-Reviews-Namalatu_Beach-Ambon_Maluku_Islands.html,60000,35000
606,Benua Patra Beach,Kota Balikpapan,107,Kalimantan Timur,Beaches,49,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/dd/93/5d/benua-patra-beach.jpg?w=500&h=400&s=1,116.8110327,-1.2820178,https://www.tripadvisor.com/Attraction_Review-g317100-d6601179-Reviews-Benua_Patra_Beach-Balikpapan_East_Kalimantan_Kalimantan.html,80000,55000
611,Melawai Beach,Kota Balikpapan,107,Kalimantan Timur,Beaches,49,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/15/3c/09/melawai-beach.jpg?w=500&h=400&s=1,116.8151546,-1.2808275,https://www.tripadvisor.com/Attraction_Review-g317100-d8858076-Reviews-Melawai_Beach-Balikpapan_East_Kalimantan_Kalimantan.html,100000,75000
624,Monpera Beach,Kota Balikpapan,107,Kalimantan Timur,Beaches,13,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/b8/46/c0/pantai.jpg?w=500&h=400&s=1,116.8219289,-1.2798078,https://www.tripadvisor.com/Attraction_Review-g317100-d10060175-Reviews-Monpera_Beach-Balikpapan_East_Kalimantan_Kalimantan.html,100000,75000
78,Ulee Lheue Beach,Kota Banda Aceh,108,Aceh,Beaches,45,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/4c/31/d7/img-20161008-104759-largejpg.jpg?w=500&h=-1&s=1,95.2852583,5.5597522,https://www.tripadvisor.com/Attraction_Review-g317109-d10341145-Reviews-Ulee_Lheue_Beach-Banda_Aceh_Aceh_Sumatra.html,100000,75000
723,Marina at Nongsa Point Marina & Resort,Kota Batam,112,Kepulauan Riau,Beaches,69,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/07/02/49/aerial-photo-of-nongsa.jpg?w=500&h=400&s=1,104.098173,1.196005,https://www.tripadvisor.com/Attraction_Review-g2543930-d7935582-Reviews-Marina_at_Nongsa_Point_Marina_Resort-Nongsa_Batam_Riau_Archipelago_Riau_Islands_.html,60000,35000
731,Melayu Beach,Kota Batam,112,Kepulauan Riau,Beaches,22,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/51/50/5b/melayu-beach.jpg?w=500&h=-1&s=1,104.1460206,0.856606,https://www.tripadvisor.com/Attraction_Review-g2543930-d9608882-Reviews-Melayu_Beach-Nongsa_Batam_Riau_Archipelago_Riau_Islands_Province.html,100000,75000
927,Lentera Merah Beach,Kota Bengkulu,115,Bengkulu,Beaches,5,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/4e/ed/58/cantik.jpg?w=500&h=400&s=1,102.2788642,-3.8982971,https://www.tripadvisor.com/Attraction_Review-g1472388-d12105662-Reviews-Lentera_Merah_Beach-Bengkulu_Bengkulu_Province_Sumatra.html,100000,75000
933,Tapak Paderi Beach,Kota Bengkulu,115,Bengkulu,Beaches,6,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/38/c0/15/spot-foto-di-tapak-paderi.jpg?w=500&h=400&s=1,102.2535026,-3.7848758,https://www.tripadvisor.com/Attraction_Review-g1472388-d12378975-Reviews-Tapak_Paderi_Beach-Bengkulu_Bengkulu_Province_Sumatra.html,110000,85000
90,Alus-Alus Beach,Kota Denpasar,118,Bali,Beaches,4,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/c5/97/63/a-local-surfer-showed.jpg?w=500&h=-1&s=1,115.247786,-8.7321973,https://www.tripadvisor.com/Attraction_Review-g3648972-d12921464-Reviews-Alus_Alus_Beach-Pulau_Simeulue_Aceh_Sumatra.html,110000,85000
1018,Cemara Beach,Kota Denpasar,118,Bali,Beaches,140,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/6a/05/35/cemara-beach-during-the.jpg?w=500&h=-1&s=1,115.2582439,-8.7099235,https://www.tripadvisor.com/Attraction_Review-g297700-d2634201-Reviews-Cemara_Beach-Sanur_Denpasar_Bali.html,80000,55000
1028,Serangan Beach,Kota Denpasar,118,Bali,Beaches,70,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/e8/09/92/photo1jpg.jpg?w=500&h=-1&s=1,115.2416628,-8.7405141,https://www.tripadvisor.com/Attraction_Review-g3137978-d2180662-Reviews-Serangan_Beach-Serangan_Denpasar_Bali.html,90000,65000
1043,Hamadi Beach,Kota Jayapura,125,Papua,Beaches,38,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/42/d8/0f/img-20160505-090204-largejpg.jpg?w=500&h=-1&s=1,140.710578,-2.583081,https://www.tripadvisor.com/Attraction_Review-g680181-d7189260-Reviews-Hamadi_Beach-Jayapura_Papua.html,120000,95000
89,Ujong Blang Beach,Kota Lhokseumawe,127,Aceh,Beaches,11,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/b9/84/4d/pantai-ujong-blang.jpg?w=500&h=400&s=1,97.1294993,5.2058616,https://www.tripadvisor.com/Attraction_Review-g6528474-d6522169-Reviews-Ujong_Blang_Beach-Lhokseumawe_Aceh_Sumatra.html,90000,65000
142,Akkarena Beach,Kota Makassar,128,Sulawesi Selatan,Beaches,120,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/d0/ff/6f/photo0jpg.jpg?w=500&h=-1&s=1,119.3886864,-5.1719175,https://www.tripadvisor.com/Attraction_Review-g297720-d6611548-Reviews-Akkarena_Beach-Makassar_South_Sulawesi_Sulawesi.html,70000,45000
353,Muaro Lasak Beach,Kota Padang,132,Sumatera Barat,Beaches,17,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/fc/02/d8/kalau-ke-padang-harus.jpg?w=500&h=400&s=1,100.3501138,-0.9291107,https://www.tripadvisor.com/Attraction_Review-g297726-d11549419-Reviews-Muaro_Lasak_Beach-Padang_West_Sumatra_Sumatra.html,90000,65000
1089,Pantai Dofior,Kota Sorong,138,Papua Barat,Beaches,9,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/15/86/a6/sorong-papua-barat.jpg?w=500&h=400&s=1,131.2506305,-0.8713487,https://www.tripadvisor.com/Attraction_Review-g680179-d9722184-Reviews-Pantai_Dofior-Sorong_West_Papua.html,80000,55000
104,Batu Angus Ternate,Kota Ternate,142,Maluku Utara,Beaches,114,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/81/bf/98/p-20180324-105708-largejpg.jpg?w=500&h=-1&s=1,127.3654112,0.8464784,https://www.tripadvisor.com/Attraction_Review-g800480-d3971590-Reviews-Batu_Angus_Ternate-Ternate_North_Maluku_Maluku_Islands.html,70000,45000
228,Taka Makassar Island,Makassar,148,South Sulawesi,Beaches,73,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/c5/b6/99/small-island-with-white.jpg?w=500&h=400&s=1,119.4359281,-5.1615828,https://www.tripadvisor.com/Attraction_Review-g1777483-d14038353-Reviews-Taka_Makassar_Island-Labuan_Bajo_Flores_East_Nusa_Tenggara.html,70000,45000
869,Teluk Asmara Beach,Malang,149,East Java,Beaches,19,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/fb/d1/c5/pantai-teluk-asmara.jpg?w=500&h=400&s=1,112.6654655,-8.4429424,https://www.tripadvisor.com/Attraction_Review-g297710-d12921276-Reviews-Teluk_Asmara_Beach-Malang_East_Java_Java.html,60000,35000
874,Sendiki Beach,Malang,149,East Java,Beaches,22,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/98/a0/5c/pantai-sendiki-diambil.jpg?w=500&h=-1&s=1,112.7259382,-8.4168131,https://www.tripadvisor.com/Attraction_Review-g297710-d10523133-Reviews-Sendiki_Beach-Malang_East_Java_Java.html,100000,75000
514,Malalayang Beach,Manado,150,North Sulawesi,Beaches,35,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/eb/92/9b/photo0jpg.jpg?w=500&h=-1&s=1,124.8221594,1.4594748,https://www.tripadvisor.com/Attraction_Review-g297721-d10629078-Reviews-Malalayang_Beach-Manado_North_Sulawesi_Sulawesi.html,120000,95000
531,Malalayang Dua Beach,Manado,150,North Sulawesi,Beaches,1,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/a7/2f/78/destinasi-pantai-malalayang.jpg?w=500&h=400&s=1,124.7934109,1.4504581,https://www.tripadvisor.com/Attraction_Review-g297721-d12567957-Reviews-Malalayang_Dua_Beach-Manado_North_Sulawesi_Sulawesi.html,60000,35000
1058,Malalayang Beach,Manado,150,North Sulawesi,Beaches,35,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/eb/92/9b/photo0jpg.jpg?w=500&h=-1&s=1,124.8221594,1.4594748,https://www.tripadvisor.com/Attraction_Review-g297721-d10629078-Reviews-Malalayang_Beach-Manado_North_Sulawesi_Sulawesi.html,90000,65000
1075,Malalayang Dua Beach,Manado,150,North Sulawesi,Beaches,1,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/a7/2f/78/destinasi-pantai-malalayang.jpg?w=500&h=400&s=1,124.7934109,1.4504581,https://www.tripadvisor.com/Attraction_Review-g297721-d12567957-Reviews-Malalayang_Dua_Beach-Manado_North_Sulawesi_Sulawesi.html,110000,85000
354,Carolina Beach,New Hanover County,159,North Carolina,Beaches,32,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/c8/47/3f/20170326-072309-largejpg.jpg?w=500&h=-1&s=1,-77.8935966,34.0351726,https://www.tripadvisor.com/Attraction_Review-g297726-d4608284-Reviews-Carolina_Beach-Padang_West_Sumatra_Sumatra.html,120000,95000
513,Paal Beach,North Minahasa,163,North Sulawesi,Beaches,46,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/59/cd/51/pantai-paal.jpg?w=500&h=-1&s=1,125.1618811,1.6515069,https://www.tripadvisor.com/Attraction_Review-g297721-d10628373-Reviews-Paal_Beach-Manado_North_Sulawesi_Sulawesi.html,90000,65000
1057,Paal Beach,North Minahasa,163,North Sulawesi,Beaches,46,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/59/cd/51/pantai-paal.jpg?w=500&h=-1&s=1,125.1618811,1.6515069,https://www.tripadvisor.com/Attraction_Review-g297721-d10628373-Reviews-Paal_Beach-Manado_North_Sulawesi_Sulawesi.html,90000,65000
923,Laguna Beach,Orange County,164,California,Beaches,8,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/41/68/00/bermain-air-dan-berperahu.jpg?w=500&h=400&s=1,-117.7853568,33.5427189,https://www.tripadvisor.com/Attraction_Review-g1472388-d10069152-Reviews-Laguna_Beach-Bengkulu_Bengkulu_Province_Sumatra.html,70000,45000
63,Iboih Beach,Sabang,172,Aceh,Beaches,292,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/5d/12/92/photo0jpg.jpg?w=500&h=400&s=1,95.2567202,5.8728466,https://www.tripadvisor.com/Attraction_Review-g2540440-d4567308-Reviews-Iboih_Beach-Sabang_Pulau_Weh_Aceh_Sumatra.html,100000,75000
238,Koka Beach,Sikka,176,East Nusa Tenggara,Beaches,172,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/67/4a/72/pantai-koka.jpg?w=500&h=400&s=1,122.0181254,-8.7951619,https://www.tripadvisor.com/Attraction_Review-g676343-d10162124-Reviews-Koka_Beach-Maumere_Flores_East_Nusa_Tenggara.html,60000,35000
1088,Tanjung Kasuari Beach,Sorong,177,West Papua,Beaches,40,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/d5/14/21/p-20180429-173605-largejpg.jpg?w=500&h=400&s=1,131.233152,-0.8231771,https://www.tripadvisor.com/Attraction_Review-g680179-d6528095-Reviews-Tanjung_Kasuari_Beach-Sorong_West_Papua.html,80000,55000
21,Minajaya Beach,Sukabumi,182,West Java,Beaches,8,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/69/2b/3c/see-the-beach.jpg?w=500&h=-1&s=1,106.5167719,-7.4001847,https://www.tripadvisor.com/Attraction_Review-g297714-d7729206-Reviews-Minajaya_Beach-Sukabumi_West_Java_Java.html,110000,85000
976,Angsana Beach,Tanah Bumbu,185,South Kalimantan,Beaches,40,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/d8/b4/2c/pantai-angsana.jpg?w=500&h=400&s=1,115.5951221,-3.7709309,https://www.tripadvisor.com/Attraction_Review-g303950-d6989941-Reviews-Angsana_Beach-Banjarmasin_South_Kalimantan_Kalimantan.html,70000,45000
986,Pagatan Beach,Tanah Bumbu,185,South Kalimantan,Beaches,22,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/26/fe/9c/pantai-pagatan.jpg?w=500&h=-1&s=1,115.9256547,-3.6125446,https://www.tripadvisor.com/Attraction_Review-g303950-d8070390-Reviews-Pagatan_Beach-Banjarmasin_South_Kalimantan_Kalimantan.html,120000,95000
473,Cipatujah Beach,Tasikmalaya,188,West Java,Beaches,16,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/db/74/93/laut.jpg?w=500&h=400&s=1,108.0104669,-7.7479223,https://www.tripadvisor.com/Attraction_Review-g1131500-d10291442-Reviews-Cipatujah_Beach-Tasikmalaya_West_Java_Java.html,90000,65000
94,Sulamadaha beach,Ternate,189,North Maluku,Beaches,123,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/c4/75/6e/perahu-berjejer-di-dermaga.jpg?w=500&h=-1&s=1,127.3361518,0.8625545,https://www.tripadvisor.com/Attraction_Review-g800480-d6522168-Reviews-Sulamadaha_beach-Ternate_North_Maluku_Maluku_Islands.html,60000,35000
2,Ujung Genteng Beach,Sukabumi,182,West Java,Beaches,192,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/ab/29/4e/pesisir-ujung-genteng.jpg?w=500&h=-1&s=1,106.4019733,-7.3614413,https://www.tripadvisor.com/Attraction_Review-g297714-d1755862-Reviews-Ujung_Genteng_Beach-Sukabumi_West_Java_Java.html,80000,55000
17,Karang Hawu Beach,Sukabumi,182,West Java,Beaches,30,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/36/8b/6d/img-20171108-195848-660.jpg?w=500&h=-1&s=1,106.4656706,-6.9572382,https://www.tripadvisor.com/Attraction_Review-g297714-d8540363-Reviews-Karang_Hawu_Beach-Sukabumi_West_Java_Java.html,100000,75000
64,Lampuuk Beach,Banda Aceh,7,Aceh,Beaches,233,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/04/81/83/lampuuk-beach.jpg?w=500&h=-1&s=1,95.2264699,5.4854715,https://www.tripadvisor.com/Attraction_Review-g317109-d4428228-Reviews-Lampuuk_Beach-Banda_Aceh_Aceh_Sumatra.html,70000,45000
86,Lhoknga Beach,Banda Aceh,7,Aceh,Beaches,14,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/c9/f4/b8/syahdu-dan-sederhananya.jpg?w=500&h=400&s=1,95.2418239,5.4643339,https://www.tripadvisor.com/Attraction_Review-g3178772-d12613886-Reviews-Lhoknga_Beach-Lhonga_Aceh_Sumatra.html,100000,75000
